,num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,valence,name,track,genre
49,8429648,382.29696,0,0,22050,1,0.0,362.33578,-12.595,127.167,0.145,4,0.975,11,0.37,0,0.612,3.15,4.12,1.0,1.0,0.15,0.472,382297,0.366,0.308,0.0837,0.0286,0.171,Pink Floyd,Comfortably Numb,rock
50,5947326,269.72,0,0,22050,1,0.33746,265.1951,-7.269,116.997,0.67,3,0.984,9,0.391,0,0.457,3.15,4.12,1.0,1.0,0.00118,0.324,269720,0.551,0.0779,0.0823,0.0312,0.339,The Animals,House Of The Rising Sun,rock
51,3714104,168.44009,0,0,22050,1,0.0,164.04317,-11.501,162.721,0.767,4,1.0,4,0.733,0,0.594,3.15,4.12,1.0,1.0,8.44e-05,0.426,168440,0.619,0.00239,0.17,0.0722,0.382,Black Sabbath,Paranoid,rock
52,5939388,269.36,0,0,22050,1,0.0,262.45515,-7.96,126.341,0.981,4,1.0,9,0.685,1,0.531,3.15,4.12,1.0,1.0,0.00101,0.676,269360,0.92,8.65e-06,0.248,0.0435,0.624,David Bowie,Rebel Rebel - 1999 Remastered Version,rock
53,5327270,241.59955,0,0,22050,1,0.0,227.23628,-6.219,129.994,0.723,4,0.807,0,1.0,1,0.792,3.15,4.12,1.0,1.0,0.171,0.572,241600,0.835,0.000376,0.0702,0.0317,0.796,Van Halen,Jump - 2015 Remastered Version,rock
54,4733400,214.66667,0,0,22050,1,0.55732,211.23193,-5.218,126.367,0.796,4,1.0,9,0.18,1,0.238,3.15,4.12,1.0,1.0,0.153,0.754,214667,0.759,0.000114,0.101,0.302,0.435,AC/DC,T.N.T.,rock
55,3122280,141.6,0,0,22050,1,0.3015,131.55846,-5.856,89.837,0.0,4,1.0,2,1.0,1,0.87,3.15,4.12,1.0,1.0,0.0599,0.647,141600,0.762,3.35e-06,0.0705,0.0287,0.93,Creedence Clearwater Revival,Bad Moon Rising,rock
56,6287190,285.13333,0,0,22050,1,4.17379,267.59256,-8.039,108.736,0.695,4,0.975,7,0.634,1,0.608,3.15,4.12,1.0,1.0,0.000894,0.377,285133,0.682,0.00217,0.0504,0.0299,0.288,Boston,More Than a Feeling,rock
57,6657336,301.92,0,0,22050,1,1.01565,287.07991,-4.525,116.775,0.767,4,1.0,1,0.195,1,0.662,3.15,4.12,1.0,1.0,2.86e-05,0.516,301920,0.906,0.000101,0.105,0.0658,0.728,Nirvana,Smells Like Teen Spirit,rock
58,6311149,286.21991,0,0,22050,1,0.08712,274.44825,-7.246,109.535,0.756,4,0.996,9,0.642,1,0.588,3.15,4.12,1.0,1.0,0.0966,0.667,286220,0.755,6.94e-05,0.0523,0.069,0.883,Eagles,Life in the Fast Lane - Eagles 2013 Remaster,rock
59,7311192,331.57333,0,0,22050,1,0.24939,313.61451,-8.71,123.331,0.599,4,0.945,6,0.18,0,0.347,3.15,4.12,1.0,1.0,0.00206,0.579,331573,0.824,0.00903,0.059,0.03,0.635,Metallica,Enter Sandman,rock
60,5472222,248.17333,0,0,22050,1,0.53329,241.70231,-5.358,90.767,0.498,4,0.992,2,0.859,1,0.636,3.15,4.12,1.0,1.0,0.0694,0.531,248173,0.818,0.0096,0.263,0.0452,0.471,Supertramp,Give A Little Bit,rock
61,3955476,179.38667,0,0,22050,1,0.16839,174.0858,-6.613,119.544,0.737,4,0.97,7,0.734,1,0.579,3.15,4.12,1.0,1.0,0.381,0.562,179387,0.768,0.03,0.168,0.0606,0.966,The Rolling Stones,Honky Tonk Women - Mono Version,rock
